-0.995714652316856,0.089789140973614,-0.012350389083671,-0.018376866278645
-0.995477775052310,0.090086323453100,-0.005092332315635,-0.029707269399709
-0.995454219471984,0.090143317016247,-0.003225485554852,-0.030572464337392
-0.995367862764608,0.090082640740307,-0.017977169758673,-0.028368238932498
-0.995235573092424,0.090025767730566,-0.009101665387302,-0.036313563348804
-0.995195960235652,0.090362103803578,-0.001066772901707,-0.037663681742486
-0.995157202889902,0.090777395665223,0.009855148806311,-0.036393433674028
-0.995144131125742,0.090809396714499,0.010791889814859,-0.036405313740690
-0.995001937778251,0.089807249464331,-0.026623478194645,-0.034597574625836
-0.994931264068528,0.089853859468380,-0.026499343388226,-0.036549261519537
-0.994806380441257,0.090641865740971,-0.011795207741708,-0.044779355541195
-0.994793862412566,0.090936599273330,-0.004658335378417,-0.045760311738305
-0.994769833002216,0.090486270150205,0.007815567316537,-0.046734689156551
-0.994745375884084,0.090747793901656,0.013243050640963,-0.045509303103107
-0.994690035063120,0.090474894830623,0.007998871072203,-0.048394685793808
-0.994679493939582,0.090439063104693,-0.017566827689500,-0.046096494072351
-0.994671098443195,0.090888743769675,0.016599596855691,-0.045750361331914
-0.994626664313463,0.090570050313738,-0.011624420828298,-0.048782552856957
-0.994552721222805,0.090607675801378,-0.011086674776529,-0.050321162909660
-0.994520766504731,0.092350572260277,0.028869792533976,-0.039577163530008
-0.994308096389582,0.090215635906687,0.004570127325115,-0.056494800011192
-0.994229762602026,0.092623638777215,0.035998802871276,-0.040399590193663
-0.994225050854882,0.090406061322659,0.007988682544631,-0.057266685602753
-0.994153233874012,0.090487282081351,0.009602495500672,-0.058130813167606
-0.994014128486127,0.090564459538832,-0.011565376335641,-0.060001942540360
-0.993977764606469,0.092509884038255,0.037913733498369,-0.044862831334701
-0.993977354457384,0.091377304708248,0.022935390787923,-0.055974769848157
-0.993955966120815,0.089675863569177,-0.024821290838217,-0.058255303853622
-0.993944345985332,0.091945048753760,0.029438936643963,-0.052479463628416
-0.993940158736956,0.090124351359393,0.003884344243250,-0.062813008300796
-0.993920747082886,0.090559177128948,0.010197848404191,-0.061778538699489
-0.993908952342351,0.092391885538439,0.037216119432114,-0.047156064241937
-0.993889565491517,0.091237733516742,0.021524851704081,-0.058274251165693
-0.993765055889772,0.106809808422514,0.030946355376345,0.008062357351191
-0.993752730621151,0.089718031397541,-0.024999930646936,-0.061491370880794
-0.993740380407753,0.107037860417280,0.028973011399879,0.013546859221323
-0.993725117331337,0.106679317953325,0.033246510921668,0.004958207071456
-0.993666677419427,0.108329155957706,0.018276309623634,0.023607301037237
-0.993649528169538,0.108605135828583,0.011319907432976,0.027155097786820
-0.993509847281368,0.092468444024389,0.042313369719692,-0.050964192896761
-0.993507351205561,0.105945786357789,0.040861747293330,-0.006996503531794
-0.993472505861078,0.091543126792582,0.028328458246308,-0.061884848618453
-0.993463541100576,0.091185255057953,0.023503130541015,-0.064521660073850
-0.993430828545317,0.106756417623853,0.040085054060749,0.009562668708459
-0.993421712668168,0.106959812294503,0.036842776641691,0.017762577591460
-0.993369295389192,0.108343904448917,0.022708780082798,0.031037922834644
-0.993355309816217,0.091518930140271,-0.003556311294441,-0.069691222803728
-0.993338833481578,0.089849630070559,-0.024396360557296,-0.067895680755020
-0.993337760547530,0.093020561125326,0.049762565385158,-0.046378397607381
-0.993331866365700,0.106497624453838,0.043869077915986,0.005056011364976
-0.993323028079671,0.106916084845158,0.039548163910675,0.017727250754272
-0.993308862889408,0.109315468558362,-0.002562452993114,0.037162683889481
-0.993269876254853,0.096584220263479,0.055486639835822,-0.031743883198013
-0.993263164210559,0.108472211080495,0.020694005179382,0.035125833731968
-0.993237904555644,0.108829422282006,0.008867895993457,0.039445940479655
-0.993202147290971,0.105871628087829,0.047654927148309,-0.008348706553819
-0.993186368559119,0.108983231073856,0.006062888616664,0.040825654124203
